Country Name,Date,Access to electricity (% of population),Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),Agricultural land (sq. km),"Agriculture, forestry, and fishing, value added (% of GDP)","Annual freshwater withdrawals, total (% of internal resources)","Annual freshwater withdrawals, total (billion cubic meters)",Arable land (% of land area),Average precipitation in depth (mm per year),CO2 emissions (kg per 2015 US$ of GDP),CO2 emissions (kg per 2017 PPP $ of GDP),CO2 emissions (kg per PPP $ of GDP),CO2 emissions (kt),CO2 emissions (metric tons per capita),CO2 emissions from gaseous fuel consumption (% of total),CO2 emissions from gaseous fuel consumption (kt),CO2 emissions from liquid fuel consumption (% of total),CO2 emissions from liquid fuel consumption (kt),CO2 emissions from solid fuel consumption (% of total),CO2 emissions from solid fuel consumption (kt),CO2 intensity (kg per kg of oil equivalent energy use),CPIA public sector management and institutions cluster average (1=low to 6=high),Cereal yield (kg per hectare),"Community health workers (per 1,000 people)",Disaster risk reduction progress score (1-5 scale; 5=best),"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",Ease of doing business rank (1=most business-friendly regulations),Electric power consumption (kWh per capita),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),"Electricity production from renewable sources, excluding hydroelectric (% of total)","Electricity production from renewable sources, excluding hydroelectric (kWh)",Energy use (kg of oil equivalent per capita),"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)","Foreign direct investment, net inflows (% of GDP)",Forest area (% of land area),Forest area (sq. km),GHG net emissions/removals by LUCF (Mt of CO2 equivalent),HFC gas emissions (thousand metric tons of CO2 equivalent),Land area where elevation is below 5 meters (% of total land area),Marine protected areas (% of territorial waters),Methane emissions (% change from 1990),Methane emissions (kt of CO2 equivalent),"Mortality rate, under-5 (per 1,000 live births)",Nitrous oxide emissions (% change from 1990),Nitrous oxide emissions (thousand metric tons of CO2 equivalent),Other greenhouse gas emissions (% change from 1990),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",PFC gas emissions (thousand metric tons of CO2 equivalent),Population growth (annual %),Population in urban agglomerations of more than 1 million (% of total population),Population living in areas where elevation is below 5 meters (% of total population),"Population, total",Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),"Prevalence of underweight, weight for age (% of children under 5)","Primary completion rate, total (% of relevant age group)",Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),Rural land area where elevation is below 5 meters (% of total land area),Rural land area where elevation is below 5 meters (sq. km),Rural population living in areas where elevation is below 5 meters (% of total population),SF6 gas emissions (thousand metric tons of CO2 equivalent),"School enrollment, primary and secondary (gross), gender parity index (GPI)",Terrestrial and marine protected areas (% of total territorial area),Terrestrial protected areas (% of total land area),Total greenhouse gas emissions (% change from 1990),Total greenhouse gas emissions (kt of CO2 equivalent),Urban land area where elevation is below 5 meters (% of total land area),Urban land area where elevation is below 5 meters (sq. km),Urban population,Urban population (% of total population),Urban population growth (annual %),Urban population living in areas where elevation is below 5 meters (% of total population)
Tajikistan,2017 [YR2017],99.3,17.3414062994452,34.1530369623172,47401,20.2832963188861,16.4194768358021,10.4198,5.16679876071763,691,0.672651906597914,0.232177918679789,0.232177918679789,6370,0.717320531920764,..,..,..,..,..,..,..,2.9,3461,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.46571436621114,3.0391238561856,4218,..,..,..,..,..,5490,35.8,..,1970,..,..,..,2.47045070066645,..,..,8880270,..,7.6,94.9123916625977,..,41.6931991577148,..,..,..,..,..,22.2786610881726,22.2786610881726,..,14200,..,..,2396074,26.982,2.95710264796206,..
Tajikistan,2018 [YR2018],99.3,..,34.063693349665,47277,19.7719647842925,..,..,5.05656027091289,..,0.719353980298222,0.248297980428532,0.237706229444976,7330,0.805419539521981,..,..,..,..,..,..,..,2.8,3404.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.84432481729144,3.0391238561856,4218,..,..,..,..,..,5520,34.8,..,1980,..,..,..,2.45355241672442,..,..,9100847,..,..,..,..,39.4740982055664,..,..,..,..,..,22.2786610881726,22.2786610881726,..,15210,..,..,2469424,27.134,3.01533604800583,..
Tajikistan,2019 [YR2019],99.6353912353516,..,..,..,20.8670733588001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.8,..,..,..,..,106,..,..,..,..,..,..,..,..,..,..,2.56373022995454,3.0463289862382,4228,..,..,..,..,..,..,33.8,..,..,..,..,..,2.3904900507883,..,..,9321023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2545478,27.309,3.03335265557477,..
Tajikistan,2020 [YR2020],..,..,..,..,23.7878816541183,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.0535341162908,4238,..,..,..,..,..,..,..,..,..,..,..,..,2.29738984750059,..,..,9537642,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2623424,27.506,3.01618831702961,..
Tanzania,1990 [YR1990],..,..,35.2110973131632,311899.9,42.0469415295422,..,..,10.160307067058,..,0.137579108966308,0.055398524338375,0.0803739214137583,1890,0.074988549367541,0,0,99.5328571428571,1881.171,0.582063492063492,11.001,0.19418118111063,..,1506.5,..,..,..,..,51.6984549343418,0,95.1474201474201,0,0,4.85257985257985,0,0,386.178253415907,285.292962075522,0.000234811055347764,64.7889026868368,573900.1,..,0,0.088716314,..,..,25700,165.1,..,16780,..,-126.77001953125,0,3.19323532915086,6.60821712621025,0.696467591,25203848,..,..,..,95.1474201474201,94.7849093146188,0.084300725,750.2388306,0.41720285,0,..,..,..,..,44380,0.004415589,39.29676819,4759495,18.884,4.89694009260123,0.279264741
Tanzania,2000 [YR2000],9.05611228942871,..,38.3833822533303,340000,26.2082588660115,..,..,9.70873786407767,..,0.159695033114243,0.0643038702980956,0.0760804058832344,2950,0.0880618649228308,0,0,68.7407118644068,2027.851,7.08538983050847,209.019,0.219135588102349,..,1440.7,..,..,..,..,59.1059296770186,2.71035598705502,86.3673139158576,0,0,10.9223300970874,0,0,401.860171072262,293.443300811834,3.46442642038715,60.5893090991194,536700.1,..,0,0.088716314,..,8.30280875686569,28510,128.8,-12.1190705203397,17740,268.641799036231,75.2683715820313,0,2.46890602706046,7.80452606343135,0.703188035,33499177,86.2,..,50.5385398864746,86.3673139158576,93.7255020141602,0.084300725,750.2388306,0.399962537,0,..,..,..,127.405018422557,49270,0.004415589,39.29676819,7473331,22.309,4.10487653952875,0.303225498
Tanzania,2011 [YR2011],14.2,..,43.2377511853692,383000,24.9768644464588,..,..,13.885752991646,..,0.217761574117999,0.0876853321291182,0.0825541213812207,8160,0.178659319448118,19.9527941176471,1628.148,61.8356862745098,5045.792,2.65138480392157,216.353,0.373581796970563,3.3,1390.4,..,3.5,..,..,87.3372579998213,0,39.1321421559003,50.6577655605733,0,9.54250932652661,0.667582956999804,34000000,478.233470947718,234.715215891602,3.5472085588793,55.9697538947844,495780.08,..,..,..,..,3.08115384758412,47870,68.4,-38.1485771594801,25510,319.275388184901,836.901184082031,..,2.94841893616366,10.4023206444347,..,45673520,49.6,14.1,95.0322265625,39.7997251129001,87.1048965454102,..,..,..,..,..,..,..,147.227106539076,81790,..,..,13153060,28.798,5.35224352401991,..
Tanzania,2012 [YR2012],15.3,..,44.4502077218334,393739.94,26.5509265207861,6.17142857142857,5.184,15.3533529013321,1071,0.252052675931523,0.101493216572325,0.10289996632426,9870,0.209763311113228,18.8365653495441,1859.169,62.6399392097264,6182.562,2.11772036474164,209.019,0.425775931339555,3.3,1314.8,..,..,..,..,97.8045347257423,0,31.6156736446592,52.6033279656468,0,15.208445160136,0.57255322955806,32000000,492.66127010346,238.372367017113,4.53876941293494,55.5497922781666,492060.06,..,..,..,..,4.10175933122356,50610,65.3,-37.5361868343265,27170,319.275388184901,1396.16882324219,..,2.97566283977017,10.6845099655956,..,47053033,..,..,82.1112976074219,32.1882268742172,85.0231018066406,..,..,..,..,..,..,..,147.849578663038,87950,..,..,13877351,29.493,5.36036555471716,..
Tanzania,2013 [YR2013],16.4,..,44.7617972454279,396500,26.7908679172376,..,..,15.240460600587,..,0.258525560501901,0.104099631573163,0.104624501550085,10810,0.22296414348809,17.3003700277521,1870.17,73.1703885291397,7909.719,2.1031822386679,227.354,0.450050119596344,3.4,1418,..,..,..,..,100.24104878373,0,28.9008584413398,49.0153172866521,0,21.4778656791786,0.60595859282949,36000000,495.42069600619,231.306752382448,4.56925782228575,55.1298306615489,488340.04,..,..,..,..,..,54400,62.6,..,28390,..,2164.91375732422,..,2.99406163441165,10.9706567636761,..,48483132,..,13.1,76.7352066040039,29.5068170341693,83.9223022460938,..,..,..,..,..,..,..,..,93940,..,..,14639967,30.196,5.34971677119043,..
Tanzania,2014 [YR2014],23.5,..,44.7617972454279,396500,25.8025774475571,..,..,15.240460600587,..,0.240201686810152,0.0967212180166809,0.0985046478085104,10720,0.214569239341838,16.2483675373134,1741.825,72.4164085820896,7763.039,6.08886194029851,652.726,0.43166861058478,3.4,1673.4,..,..,..,..,103.681777965553,0,41.646566972182,42.2254381733398,0,15.4848046309696,0.643190223508603,40000000,497.069358485812,224.063588699797,2.83417202078034,54.7098690449311,484620.02,..,..,..,..,..,57500,59.9,..,29030,..,1943.81146240234,..,3.0018010574385,11.2636200676922,..,49960563,..,13.4,69.8710632324219,42.2897571956906,84.2654037475586,..,..,..,..,1.03181004524231,..,..,..,97650,..,..,15439812,30.904,5.31941139244326,..
Tanzania,2015 [YR2015],26.3427810668945,..,44.7617972454279,396500,26.745885729563,..,..,15.240460600587,..,0.246735873168316,0.09935231720546,0.0995932682723309,11690,0.227066841446625,14.3354918733961,1675.819,77.072874251497,9009.819,5.83457656116339,682.062,..,3.3,1619.9,..,..,..,..,..,0,33.4868943606036,43.9078633836378,..,21.9380460683082,0.667196187450357,42000000,..,..,3.17870288905471,54.2899074283134,480900,..,..,..,..,..,61420,57.9,..,30260,..,2645.75817871094,..,3.00106704071869,11.5645142348766,..,51482638,..,13.7,65.1420288085938,34.154090548054,83.4881973266602,..,..,..,..,1.04112994670868,..,..,..,103820,..,..,16277266,31.617,5.28200419969124,..
Tanzania,2016 [YR2016],32.8,..,44.7617972454279,396500,27.4441425717754,..,..,15.240460600587,..,0.215673275250107,0.0868444437375013,0.0855240132145282,10920,0.205846527728178,14.5739743589744,1591.478,73.6758058608059,8045.398,6.71611721611722,733.4,..,3.4,1544.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.73592565476401,53.7604425378189,476210,..,..,..,2.495788254,..,62490,55.8,..,30680,..,1758.43963623047,..,2.99757445799282,11.8738874838732,..,53049231,..,..,61.5720901489258,..,84.4700012207031,..,..,..,..,1.03751003742218,30.8434525614166,38.12,..,104660,..,..,17152408,32.333,5.23691615653014,..
Tanzania,2017 [YR2017],32.4184036254883,..,44.7617972454279,396500,28.7420860741204,6.17142857142857,5.184,15.240460600587,1071,0.210106267975501,0.0846027953483576,0.0846027953483576,11360,0.207828911434789,..,..,..,..,..,..,..,3.4,1547.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.76390103315955,53.2309776473245,471520,..,..,..,3.01503117538247,..,61520,53.8,..,29760,..,..,..,2.99181230291284,12.1922666240032,..,54660345,49.4,..,68.0982894897461,..,83.8276977539063,..,..,..,..,1.03073000907898,30.9703296098506,38.1455762725252,..,103330,..,..,18066884,33.053,5.19420773065212,..
Tanzania,2018 [YR2018],35.2294502258301,..,44.7617972454279,396500,27.8685994724175,..,..,15.240460600587,..,0.203115646199632,0.0817879048210053,0.0784966517821247,11580,0.20563473262264,..,..,..,..,..,..,..,3,1568.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.70440976939489,52.70151275683,466830,..,..,..,3.01503117538247,..,62650,51.8,..,30340,..,..,..,2.97948065987158,12.5207525932884,..,56313444,..,14.6,68.703727722168,..,83.6557998657227,..,..,..,..,1.02789998054504,30.9703296098506,38.1455762725252,..,105380,..,..,19020429,33.776,5.14329628424947,..
Tanzania,2019 [YR2019],37.7,..,..,..,26.5464151411818,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,141,..,..,..,..,..,..,..,..,..,..,1.62034155982694,52.1720478663355,462140,..,..,..,..,..,..,50.3,..,..,..,..,..,2.96038624624594,12.8074406649402,..,58005461,..,..,65.7470703125,..,..,..,..,..,..,1.03170001506805,..,..,..,..,..,..,20011884,34.5,5.08126850191453,..
Tanzania,2020 [YR2020],..,..,..,..,26.7370944260437,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.642582975841,457450,..,..,..,..,..,..,..,..,..,..,..,..,2.93677770402726,13.094807158504,..,59734213,..,..,68.7386093139648,..,..,..,..,..,..,1.04066002368927,..,..,..,..,..,..,21042571,35.227,5.02212791346269,..
Thailand,1990 [YR1990],..,..,41.8544109299458,213830,12.4996278305399,..,..,34.2422047798939,..,0.614807602749116,0.220504370711011,0.363158847553907,88560,1.56582080517561,12.567011065944,11129.345,64.3174243450768,56959.511,15.3578398825655,13600.903,2.11139330572453,..,2009.2,..,..,..,..,709.55233437785,25.0203730532416,11.2617710974285,40.220934444042,0,23.4946577327055,0.00226367258239768,1000000,741.605460683364,104.435478749112,2.86320836100382,37.8966117951027,193610,..,0,2.90528606,..,..,56910,36.9,..,13910,..,-3660.49072265629,0,1.39951442247137,11.3910740717402,9.117748051,56558196,9.2,..,..,11.2640347700109,33.6391309206457,2.068601614,10566.0127,3.906616735,1429.5,..,..,..,..,159660,0.836684446,4273.620605,16641684,29.424,2.27678747038918,5.211131316
Thailand,2000 [YR2000],82.1,..,38.8224471021159,198340,8.49984812084058,..,..,30.640646714557,..,0.736674279224075,0.264212572572202,0.354855591864582,163140,2.59147197943521,21.7448559519431,35474.558,57.8641541007723,94399.581,18.4563791835234,30109.737,2.25688912500254,..,2719,0.059,..,..,..,1448.07273290005,18.5179782656261,6.27858757827396,64.2226783500214,0,10.4483365806391,0.532419225439428,511000000,1148.24957536729,117.069363153542,2.6631284880934,37.1860870246041,189980,-7.8905,0,2.90528606,..,-1.66998105503453,71670,22,1.47592837124071,15630,-37.0431939073825,-2152.16113281299,0,1.0444225744895,12.7632790739718,10.266228489,62952639,2.4,..,84.8921813964844,6.81100680371339,21.9906997680664,2.068601614,10566.0127,4.078514663,453.1,..,..,..,36.4347569634345,255430,0.836684446,4273.620605,19758315,31.386,2.38194325894661,6.187713826
Thailand,2011 [YR2011],99.3592834472656,..,41.222180899998,210600,11.5917917775207,..,..,30.8481277770166,..,0.67056682516,0.240502744501558,0.257036210981252,234620,3.47490569938002,30.0712130253175,70553.08,45.8851700622283,107655.786,26.8312117466542,62951.389,1.99335968744813,..,3259.2,..,3.75,..,..,2283.74854793241,22.3147489278228,5.23299421120449,68.3154797392157,0,1.32187113359104,2.81490598816598,4391000000,1743.24068117808,120.651955598363,0.667086922585946,39.2855604924739,200706,..,..,..,..,24.0896532247626,90180,13,65.8773192438288,21310,227.555115839971,1760.8046875,..,0.480052607326658,17.4002489011177,..,67518379,0,..,..,8.04790019937048,22.7611999511719,..,..,..,..,1.02875995635986,..,..,107.299051250925,362400,..,..,30179365,44.698,2.38177508348844,..
Thailand,2012 [YR2012],99.1086235489221,..,42.7880757110141,218600,11.5041001535767,25.5265033407572,57.307,32.4140225880327,1622,0.671784633822244,0.240939518756648,0.249874344974428,252070,3.71587527554888,31.9798710675606,80611.661,44.9431895901932,113288.298,25.133795771016,63354.759,1.99744171829656,..,3258.7,..,..,..,..,2443.61512695426,19.9960443037975,5.2466915995397,70.1584675872651,0,1.45461737629459,3.14417913310318,5246000000,1860.31724556039,120.624054534179,3.24456527821472,39.2808628080409,200682,..,..,..,..,25.3182636527306,90180,12.4,67.5196689393123,21410,227.555115839971,13912.814453125,..,0.469272819846721,17.7445921057013,..,67835969,0.1,9.2,..,8.39087073264288,23.3013000488281,..,..,..,..,1.0271600484848,..,..,111.672426497979,383440,..,..,30828056,45.445,2.12667717502957,..
Thailand,2013 [YR2013],99.4270629882813,..,43.2774178394566,221100,11.3222153379773,..,..,32.9033647164752,..,0.681168359767344,0.244305047379256,0.249974296887816,262460,3.85152032550116,33.0303844395336,86691.547,44.3376430694201,116368.578,25.2509681475272,66273.691,1.93388918119422,..,3216.2,..,..,..,..,2514.75837697233,22.0793700159022,3.37290293808716,68.6586432104778,0,0.984056754901213,4.90502708063163,8359000000,1991.59308762602,126.328359326356,3.79126858058468,39.2761651236078,200658,..,..,..,..,..,88760,11.8,..,21200,..,17666.203125,..,0.453815887976248,18.0974349529124,..,68144519,0,..,..,8.27793001871879,22.9559001922607,..,..,..,..,1.03692996501923,..,..,..,395710,..,..,31477998,46.193,2.08636411484452,..
Thailand,2014 [YR2014],99.483642578125,..,43.2774178394566,221100,10.0889216151042,..,..,32.9033647164752,..,0.66476176147072,0.238420724191435,0.244146467842907,258660,3.77943792893464,33.5042956004021,86662.211,44.8288127271321,115954.207,23.5506858424186,60916.204,1.91946959057705,..,3143.9,..,..,..,..,2538.79571262759,21.7783624646483,3.21062636190829,68.709722286615,0,0.997380499791367,5.30390838703695,9152000000,1969.00120089865,124.211774628719,1.22145193912514,39.2714674391748,200634,..,..,..,..,..,84430,11.3,..,20110,..,22540.697265625,..,0.430842608467137,18.4622518226079,..,68438748,0,..,..,8.51453474894525,24.1277008056641,..,..,..,..,1.03778004646301,..,..,..,390010,..,..,32127201,46.943,2.04142288941411,..
Thailand,2015 [YR2015],99.6,..,43.2774178394566,221100,8.87272364786793,..,..,32.9033647164752,..,0.655575219376752,0.235125916719336,0.241973772948047,263080,3.8285940704904,32.8647278394405,86460.526,43.7787501900563,115173.136,24.5823369317318,64671.212,..,..,2961,..,..,..,..,..,19.4543204320432,2.66595409540954,71.4367686768677,..,0.570432043204321,5.87252475247525,10439000000,..,..,2.22468438530078,39.2667697547417,200610,..,..,..,..,..,80780,10.8,..,18640,..,26493.544921875,..,0.402136059408841,18.8399325039298,..,68714519,0,..,..,8.53847884788479,22.6527996063232,..,..,..,..,0.953830003738403,..,..,..,392810,..,..,32772703,47.694,1.98928888012459,..
Thailand,2016 [YR2016],99.8521270751953,..,43.2774178394566,221100,8.47807696285562,..,..,32.9033647164752,..,0.628117454830401,0.225278027614922,0.227461064464637,260720,3.78012232419006,32.451937327401,84608.691,46.0597253758822,120086.916,22.6866791960724,59148.71,..,..,3031.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.843364746913038,39.1806455401358,200170,..,..,..,1.881452831,..,76800,10.3,..,19120,..,28219.841796875,..,0.373014846949147,19.2310417520977,..,68971313,0,6.7,..,..,22.4314994812012,..,..,..,..,0.999880015850067,12.5097447231165,18.81,..,395180,..,..,33415222,48.448,1.94156013754868,..
Thailand,2017 [YR2017],99.9,..,43.2774178394566,221100,8.40641258665047,25.5265033407572,57.307,32.9033647164752,1622,0.602790250962703,0.216194276656502,0.216194276656502,260660,3.76622871290066,..,..,..,..,..,..,..,..,3211.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.81550201260974,39.1101802736401,199810,..,..,..,1.88138445843919,..,84450,9.9,..,21330,..,..,..,0.345205219913361,19.6358357659001,..,69209817,0,..,93.4525527954102,..,22.2658004760742,..,..,..,..,0.978410005569458,12.5097581187036,18.8091720900762,..,413200,..,..,34051230,49.2,1.88546106272637,..
Thailand,2018 [YR2018],99.82,..,43.2774178394566,221100,8.18370176504494,..,..,32.9033647164752,..,0.572336570615959,0.205271884690843,0.200469927492343,257860,3.71403920358071,..,..,..,..,..,..,..,..,3198.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.60285044954352,39.0397150071444,199450,..,..,..,1.88138445843919,..,84140,9.4,..,19950,..,..,..,0.315406676202042,20.0552326860108,..,69428454,0,..,93.4204711914063,..,23.7233009338379,..,..,..,..,0.988979995250702,12.5097581187036,18.8091720900762,..,416950,..,..,34678818,49.949,1.82629129954117,..
Thailand,2019 [YR2019],99.9,..,..,..,8.13693736984476,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21,..,..,..,..,..,..,..,..,..,..,0.884981572736617,38.9692497406487,199090,..,..,..,..,..,..,9,..,..,..,..,..,0.283525943067606,20.3527795337176,..,69625581,0.1,7.7,94.411376953125,..,..,..,..,..,..,0.983179986476898,..,..,..,..,..,..,35294600,50.692,1.76009094466907,..
Thailand,2020 [YR2020],..,..,..,..,8.64485247774935,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.8987844741529,198730,..,..,..,..,..,..,..,..,..,..,..,..,0.250165166562935,20.6475351611142,..,69799978,..,..,95.0630798339844,..,..,..,..,..,..,0.987200021743774,..,..,..,..,..,..,35898129,51.43,1.69551994112433,..
Timor-Leste,1990 [YR1990],..,..,21.3853396099529,3180,..,..,..,7.39744451916611,..,..,..,..,0,0,..,..,..,..,..,..,..,..,1608.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.7679892400807,9631,..,..,0.676322159,..,..,330,174.7,..,120,..,-62.6294514536858,..,2.61976466536274,..,0.921409488,737814,..,..,..,0,..,0.655890414,97.91825867,0.816511348,..,..,..,..,..,450,0.020431745,3.050266981,153775,20.842,4.91000805026333,0.10489814
Timor-Leste,2000 [YR2000],..,..,22.6630800268998,3370,28.4205227140421,..,..,8.06993947545393,..,0,0,0,0,0,..,..,..,..,..,..,..,..,1936.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.8264963012777,9491,..,..,0.676322159,..,32.166815479687,490,108.1,47.3453823855567,180,-100,-269.420337438583,..,1.2777385153029,..,0.935187033,884366,..,..,..,0,0,0.655890414,97.91825867,0.814679931,..,..,..,..,35.8281812485467,670,0.020431745,3.050266981,214574,24.263,2.74358696773731,0.120507102
Timor-Leste,2011 [YR2011],54.5436172485352,..,25.084061869536,3730,21.9053319470641,..,..,10.0874243443174,..,0.18247606255788,0.0737449267463934,0.10773705340953,250,0.224587074205366,0,0,98.2756,245.689,0,0,..,2.5,2586.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.65127402260342,62.7908540685945,9337,..,..,..,..,112.908897060551,6460,59.1,100.223972852112,230,100,-69.9754085540771,..,1.77983200773094,..,..,1113154,..,..,78.7917098999023,0,32.8357009887695,..,..,..,..,0.964640021324158,..,..,109.6844697355,6940,..,..,312563,28.079,3.02353106838072,..
Timor-Leste,2012 [YR2012],58.003589630127,..,25.8238063214526,3840,26.0776197799647,14.2665855143031,1.172,10.7599193006052,1500,0.206534644783997,0.0834678370230459,0.114127954825514,300,0.264783292527286,0,0,97.7866666666667,293.36,0,0,..,2.5,2089.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.51830994818169,62.6967047747142,9323,..,..,..,..,115.016905942339,6380,56.8,102.206388424906,240,-500,-258.137075424194,..,1.76733197676188,..,..,1133002,..,..,83.3279266357422,0,25.6137008666992,..,..,..,..,0.968720018863678,..,..,111.768400085808,6920,..,..,322090,28.428,3.00249607383754,..
Timor-Leste,2013 [YR2013],61.4876708984375,..,25.5548083389375,3800,21.3196241757401,..,..,10.4236718224613,..,0.31011443481532,0.12532803458098,0.160624255682632,460,0.398859608354548,0,0,96.4580434782609,443.707,0,0,..,2.5,2656.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.00258839005776,62.6025554808339,9309,..,..,..,..,..,6200,54.5,..,240,..,-86.662880897522,..,1.77462460012491,..,..,1153288,..,37.5,88.9503631591797,0,21.6802005767822,..,..,..,..,0.980019986629486,..,..,..,6900,..,..,331905,28.779,3.00177737947218,..
Timor-Leste,2014 [YR2014],73.47,..,25.5548083389375,3800,21.0512817075855,..,..,10.4236718224613,..,0.34208447758935,0.138248241370854,0.165862449163355,530,0.451320025921097,0,0,96.8641509433962,513.38,0,0,..,2.5,2923.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.3426535245073,62.5084061869536,9295,..,..,..,..,..,6080,52.6,..,250,..,49.5311069488525,..,1.80833335713318,..,..,1174333,22,..,93.439567565918,0,18.5470008850098,..,..,..,..,1.00220000743866,..,..,..,6860,..,..,342118,29.133,3.03069234024668,..
Timor-Leste,2015 [YR2015],67.2815339423354,..,25.5548083389375,3800,17.7747980633347,..,..,10.4236718224613,..,0.382586470186981,0.154616505982262,0.175061545150537,610,0.509908099513999,0,0,82.3572131147541,502.379,0,0,..,2.5,2584.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.69663878343022,62.4142568930733,9281,..,..,..,..,..,6000,50.8,..,270,..,146.249720573425,..,1.85281178758374,..,..,1196294,..,..,100.095947265625,0,18.3500995635986,..,..,..,..,1.00227999687195,..,..,..,6890,..,..,352787,29.49,3.0708768587696,..
Timor-Leste,2016 [YR2016],76.5,..,25.5548083389375,3800,16.9503600066061,..,..,10.4236718224613,..,0.41867379881049,0.169200651258685,0.180766832115685,690,0.565903571671687,0,0,71.745652173913,495.045,0,0,..,2.5,2426.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.331919996054789,62.320107599193,9267,..,..,..,1.374075617,..,5790,49,..,280,..,204.312566757202,..,1.90394572558387,..,..,1219289,..,..,99.2806015014648,..,19.661600112915,..,..,..,..,1.00267004966736,4.42200884053989,13.05,..,6770,..,..,363958,29.85,3.11740009828721,..
Timor-Leste,2017 [YR2017],83.237548828125,..,25.5548083389375,3800,16.9645180090439,14.2665855143031,1.172,10.4236718224613,1500,0.379643250292361,0.153427048403636,0.153427048403636,600,0.482602191013947,..,..,..,..,..,..,..,2.5,2527.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.419919807272021,62.2461331540013,9256,..,..,..,1.3743454660287,..,5520,47.3,..,260,..,..,..,1.94690600412748,..,..,1243260,..,..,99.8982696533203,..,19.4750995635986,..,..,..,..,1.00522005558014,4.42304453978833,13.0574664834943,..,6390,..,..,375614,30.212,3.15235439708424,..
Timor-Leste,2018 [YR2018],89.0341033935547,..,25.5548083389375,3800,17.7179565110444,..,..,10.4236718224613,..,0.409266064581043,0.165398658482892,0.161520579864925,640,0.504741812732901,..,..,..,..,..,..,..,2.5,2555.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.07236497605166,62.1318090114324,9239,..,..,..,1.3743454660287,..,5280,45.6,..,260,..,..,..,1.96841777174323,..,..,1267975,..,..,103.845909118652,..,18.3847999572754,..,..,..,..,1.01289999485016,4.42304453978833,13.0574664834943,..,6190,..,..,387721,30.578,3.17239884670516,..
Timor-Leste,2019 [YR2019],94.716178894043,..,..,..,14.1853643810035,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.6,..,..,..,..,181,..,..,..,..,..,..,..,..,..,..,3.69589190474829,62.0376597175521,9225,..,..,..,..,..,..,44.2,..,..,..,..,..,1.96367631756303,..,..,1293120,..,..,105.198341369629,..,..,..,..,..,..,1.02762997150421,..,..,..,..,..,..,400182,30.947,3.16334348249368,..
Timor-Leste,2020 [YR2020],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.9435104236718,9211,..,..,..,..,..,..,..,..,..,..,..,..,1.9392833553798,..,..,1318442,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,412936,31.32,3.13731736456637,..
